1986	1	31	312	.073632329	.021744565	-.012241699	-.007526587	.055120703	.027183801	.041380219	-.008079514	-.007962916	.05577406	-.035869511	.034793823	.015896524	.017148116	.068053389	.028159078	.019809509	.018035244	.029768291	.020903482	.023128567	.002486715	.04274893	-.006378136	.030793112	-.012127198	.120472872	.036258178	-.024399836	-.063747141	.036719351	-.045975121	.02983843	.007892956	-.010902648	-.011779673	.038825329	.043769083	.018817625	.050408317	.039425833	.022744404	.009837896	.03752821	.06277057	.034805051	.020572788	.047705117
1986	2	28	313	.13008801	.075103023	.117669088	.092022065	.129812517	.083467991	.076500133	.144914454	.09955845	.09435318	.042180285	-.012093149	.08514542	.115542681	.094128757	.102775055	.108245509	.130853605	.059491305	.082177697	.080078553	.086460045	.104063108	.109754281	.081137165	.055839393	-.071264025	-.007208901	-.028383818	-.010434682	.064175036	.070137652	.099915956	.076269697	.027604463	.084205455	.09806864	.094359427	.110185231	.054330721	.085868337	.078093287	.094171261	.120827692	.079731634	.093539774	.072502722	.127002738
1986	3	31	314	.021941865	.080258511	.10845888	.057273243	.107390915	.086600765	.073261626	.052949961	.056624026	.066287043	.06907132	.121404117	.129732349	.054631836	.064079069	.083477399	.087990405	.14834065	.030884172	.057224829	.048782774	.039606331	.106937403	.060564627	.070169764	.029617138	-.088901126	.076340952	.11927328	.007909696	.040862759	.039968497	.047170204	.047887789	-.001401976	.004517272	-.011738348	.04522146	.057891016	.040417056	.077192769	.093274007	.065888992	.055867199	.052897337	.026933163	.055752767	.073819038
1986	4	30	315	.008175392	-.001019862	.046325327	.007041885	.029123696	.061027211	.074346619	-.012696181	-.003743176	-.000240629	-.016016069	.083250394	.003130009	.007753362	.022260677	-.022917477	-.021898475	-.002077583	-.058257947	-.019053499	-.002184796	-.000107174	-.066195036	-.046261456	-.058076318	.027790067	-.056226	-.059063055	-.035739054	-.000921333	-.03968046	.023490897	.028075236	.017483122	.042803884	.032917946	.022120194	-.014460866	-.012351631	-.031378862	-.019979052	-.001168278	.051288408	-.036251947	-.055593622	-.013933679	-.015314552	-.052325946
1986	5	30	316	-.015533286	.082199612	.079341965	.086132969	.060951728	.014870489	.061735734	.112630864	.037853249	.103358538	.03318147	.044972081	.084460662	.062768829	.096389651	.040714009	.03061055	.036964675	.031593305	-.001942873	.014688056	.015362535	.028911339	.024425487	.023816094	.056049714	-.032569121	.025699713	.0463541	.068060573	.036185326	.042844132	-.002091608	.052535169	.008678509	-.004958769	.018171246	.053336619	.048940163	.009698544	.066643777	.110242302	.058412561	.031963509	.058721206	.012460163	.055332627	.073961887
1986	6	30	317	-.00477386	.078479947	.060217625	.05259507	.064572266	-.052859871	.074450506	.024228155	.019298071	.046300186	-.034743928	.040152132	.068134534	.007830594	-.022762222	.054041217	-.009910898	-.022389509	-.048912894	.006578132	-.043463264	-.037741794	.001822489	.015022173	-.004562094	-.022462299	-.036578617	-.028640185	-.034742225	-.017488984	.048999386	.049445283	.06909333	.008031213	-.048060474	-.01338151	-.078033038	-.005809787	.034640599	-.02530122	-.034331437	.047337621	.017414183	.032629263	-.012352669	.01173046	.02576483	.041947636
1986	7	31	318	-.128078994	-.035639942	-.071438451	-.048833459	-.045083294	-.078911008	-.153328078	-.078189454	-.0803404	-.074003492	-.077238617	-.075970866	-.047128775	-.069065518	-.090544878	-.075617893	-.072608751	-.10648049	-.161733301	-.086835247	-.094544945	-.070633098	-.08184374	-.086800867	-.089731354	-.117487339	.025048034	-.100393429	-.035204915	-.067959533	.050562529	-.030641401	-.087257822	-.102267046	-.076307938	-.084223785	-.068677805	-.056215531	-.024326273	-.089919257	-.107252123	-.077716693	-.111991024	-.066095368	-.046935189	-.059074171	-.046875434	-.045964665
1986	8	29	319	.02957915	.03644129	.009444099	.008068716	.058969232	.083479712	-.018785604	.025468409	.051970998	.019130029	.031049929	.071411015	.035458359	.063247737	.022217843	.01023794	.090352091	.049459111	.100691884	.01152089	.072963471	.080373974	.065226139	.052578345	.038253161	.105270416	.160692444	.122639621	.090580305	.168912204	.078757361	.066878441	.083437436	.044431383	.066398213	.063976578	.118789242	.086452463	.057998015	.05465778	.041383184	.010897366	.011531894	.070235483	.082992446	.02654807	.072099125	.103960976
1986	9	30	320	-.079548947	-.117652802	-.132402235	-.066242652	-.119816837	-.083963873	-.10249373	-.102510596	-.086877678	-.098552393	-.071524458	-.106633607	-.141295886	-.048912649	-.121224471	-.065838005	-.055297421	-.036816098	.051283655	.007750037	-.068484058	-.075264684	-.069601588	-.07977723	-.062217032	-.049059771	.089272961	.030486623	-.046383868	-.002895003	-.089556423	-.090001733	-.042969448	-.096012168	-.056364289	-.080354798	-.120493316	-.059695573	-.085343552	.02419167	-.099749544	-.082146171	-.083211777	-.103118953	-.107406481	-.094004339	-.091266065	-.123384013
1986	10	31	321	-.023130222	.125502141	.075930159	.072685334	.062347446	.019863177	.099201029	.061159364	.076633381	.081389587	.047582762	.070540571	.08407806	.079991992	.094551864	.053376349	.064808573	.00738731	.027261797	-.019999438	.024989026	.041037455	.077786383	.01583554	.016273576	-.025764685	-.033441211	-.016998276	-.011155685	.014427038	.051733201	.042433436	.070813126	.069853099	-.029141023	.057663037	.051102913	.067909544	.05897161	.05356439	.06767558	.069410162	.06514215	.030087824	.010129802	.046976167	.03691339	.149367667
